Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter,RSI_14,BB_Upper,BB_Lower,BB_Width,BB_Position,Ann_Volatility,Daily_Range_Pct,Drawdown_Pct,Cum_Return_Pct,YTD_Start_Price,YTD_Return_Pct,Month_Key,Month_Start_Price,Monthly_Return_Pct,Vol_MA_20,Volume_Ratio,MA_Signal,RSI_Signal,BB_Signal,Return_7D,Return_30D,Return_90D,Return_1Y,Data_Type
2019-03-15,122.97000122070312,123.4000015258789,122.91000366210938,123.05999755859376,9412000,122.97000122070312,0.4574769560006908,123.68600044250488,123.16919982910156,118.10444999694823,0.7869242977321268,2019,3,4,1,38.142270290482614,125.25984903796913,122.11215184704062,3.147697190928511,0.2725323694206602,12.49203595460014,0.3984694306785415,-5.784556240127879,14.978966554074514,121.33000183105467,1.3516849624152005,2019-03,121.87999725341795,0.8943255594425326,8412915.0,1.1187561029678774,Alcista (Golden Cross),Neutral,Dentro de bandas,1.1183295810589744,-0.32422916184947637,4.3976570718346375,-2.17183436262387,Histórico
2019-03-18,123.04000091552734,123.4000015258789,122.88999938964844,123.3000030517578,7783200,123.04000091552734,0.0569242043826578,123.59800033569336,123.1813998413086,118.10279998779296,0.7730392291718926,2019,3,0,1,37.274529335362764,125.14407879403714,122.05192187734957,3.0921569166875713,0.319543627571216,12.271617324515372,0.41450108292880206,-5.7309248483619895,15.044417415992829,121.33000183105467,1.4093786027084665,2019-03,121.87999725341795,0.9517588515344899,8192570.0,0.9500315529803224,Alcista (Golden Cross),Neutral,Dentro de bandas,1.2591545983033692,-0.8221801250517302,4.688166590197462,-1.4891918235614865,Histórico
2019-03-19,123.37999725341795,123.79000091552734,123.33999633789062,123.72000122070312,6558700,123.37999725341795,0.2763299214570525,123.43200035095217,123.22019973754882,118.10419998168943,0.6830769829544403,2019,3,1,1,43.054044192306314,124.79815431686104,122.06584638504329,2.7323079318177577,0.4809673364672282,10.843510939258532,0.3647305784197952,-5.470431187037195,15.362319564279137,121.33000183105467,1.6896030589513833,2019-03,121.87999725341795,1.2307187674784226,7739805.0,0.8473986101717033,Alcista (Golden Cross),Neutral,Dentro de bandas,0.43959698113469337,-1.1378251311027099,5.398940566063781,-0.9791342180124785,Histórico
2019-03-20,124.18000030517578,124.41999816894533,122.6500015258789,123.66000366210938,11304900,124.18000030517578,0.6484057947534483,123.31700019836424,123.26659973144533,118.11264999389648,0.7047305519575252,2019,3,2,1,50.9968665790313,124.72646130227929,121.90753909444919,2.8189222078300986,0.8061454141637509,11.18725069073337,1.425347591171368,-4.857495985098481,16.110335529295927,121.33000183105467,2.3489643378474367,2019-03,121.87999725341795,1.8871046140373382,7860565.0,1.4381790621920942,Alcista (Golden Cross),Neutral,Cerca banda superior,1.5870439097751765,-1.9889476746363766,5.353353195520061,-0.552576620668932,Histórico
2019-03-21,123.68000030517578,124.37000274658205,123.11000061035156,124.36000061035156,7739800,123.68000030517578,-0.4026413261163153,123.24850006103516,123.30959976196289,118.11919998168943,0.6658466386771555,2019,3,3,1,61.36368015043056,124.58019333838946,121.91680678368085,2.663386554708609,0.6620118729584227,10.569987703488211,1.0187598100917488,-5.240579024964346,15.642827334562682,121.33000183105467,1.9368651105712065,2019-03,121.87999725341795,1.4768650248778714,7815825.0,0.9902729398368054,Alcista (Golden Cross),Neutral,Dentro de bandas,0.5691957465723485,-2.2137910953844986,4.680489807768318,-0.5067953228146682,Histórico
2019-03-22,123.97000122070312,124.22000122070312,123.7300033569336,123.93000030517578,5874000,123.97000122070312,0.2344768069306058,123.17200012207032,123.34279983520508,118.12479999542236,0.6623365340449072,2019,3,4,1,65.27255075636552,124.49667319016012,121.84732705398051,2.6493461361796165,0.8012068101390236,10.514266519891741,0.3952551899206572,-5.018390160396149,15.913982943541027,121.33000183105467,2.175883416967639,2019-03,121.87999725341795,1.7148047377614883,7837555.0,0.749468424782984,Alcista (Golden Cross),Neutral,Cerca banda superior,0.10497810615059944,-0.8636559813658407,5.569276078115704,-1.984505115126467,Histórico
2019-03-25,124.91999816894533,125.11000061035156,124.4800033569336,124.55999755859376,7288300,124.91999816894533,0.7663119616744263,123.14949989318848,123.40939987182615,118.13479999542236,0.6873597412809244,2019,3,0,1,68.43321010246977,124.52421937575032,121.77478041062663,2.7494389651236872,1.1439489285688516,10.911497620002141,0.504320575290069,-4.290534722804314,16.802245660090676,121.33000183105467,2.9588694335384025,2019-03,121.87999725341795,2.494257453260751,7957840.0,0.9158641038271692,Alcista (Golden Cross),Neutral,Precio sobre banda superior,2.050481522543146,-0.4621528534300201,4.763502521750418,-0.8414074930487181,Histórico
2019-03-26,124.3000030517578,124.51000213623048,124.06999969482422,124.4800033569336,5056100,124.3000030517578,-0.4963137418149799,123.08549995422364,123.45939987182618,118.1420000076294,0.6940409266244002,2019,3,1,1,64.63553133623552,124.47358180747244,121.69741810097483,2.776163706497613,0.9374753169964788,11.017558149293942,0.3539842563181995,-4.765553951192697,16.22254006413111,121.33000183105467,2.4478704161223774,2019-03,121.87999725341795,1.9855643689489666,7952985.0,0.6357487157337779,Alcista (Golden Cross),Neutral,Cerca banda superior,1.081566087543262,-0.8534734556775114,4.700136264892163,-2.59383868251879,Histórico
2019-03-27,123.6500015258789,124.37999725341795,123.55999755859376,124.3499984741211,6595000,123.6500015258789,-0.5229296137734152,123.03349990844728,123.49059997558594,118.14520000457765,0.685941435188976,2019,3,2,1,60.98565137493937,124.40538277882523,121.66161703806934,2.74376574075589,0.7246917833669653,10.88898270878856,0.6631618962435445,-5.2635630720949695,15.6147779842561,121.33000183105467,1.9121401630362689,2019-03,121.87999725341795,1.4522516510897976,7885955.0,0.8362969355011536,Alcista (Golden Cross),Neutral,Dentro de bandas,0.49577422449009756,-1.5368691487775532,3.024500070274083,-3.6092900666328975,Histórico
2019-03-28,121.9000015258789,122.36000061035156,121.70999908447266,122.27999877929688,11878300,121.9000015258789,-1.4152850613865509,122.92900009155274,123.49100006103517,118.13854999542237,0.7442244820126521,2019,3,3,1,45.374032525612236,124.41744905557805,121.44055112752743,2.9768979280506187,0.15433864695936794,11.814197394068042,0.5332251991325146,-6.604353711625498,13.978499302689706,121.33000183105467,0.46979286756949623,2019-03,121.87999725341795,0.01641308903161942,8089285.0,1.4683992466577702,Alcista (Golden Cross),Neutral,Cerca banda inferior,-1.1995426815411547,-2.2375498122541138,1.871968740778862,-4.384654821207112,Histórico
2019-03-29,122.01000213623048,122.75,122.01000213623048,122.63999938964844,7093900,122.01000213623048,0.0902383994869859,122.93550033569336,123.48580017089844,118.1345000076294,0.6394981633385074,2019,3,4,1,48.81077490169361,124.21449666237038,121.65650400901634,2.5579926533540345,0.13819356625228457,10.151718624457523,0.6065059018221073,-6.5200749752243325,14.081351676219755,121.33000183105467,0.5604552006210906,2019-03,121.87999725341795,0.10666629942748251,7623395.0,0.9305434127445843,Alcista (Golden Cross),Neutral,Cerca banda inferior,-1.747461880828205,-1.596899557748599,1.194328974911718,-2.958721960853239,Histórico
2019-04-01,121.52999877929688,122.43000030517578,121.45999908447266,122.4000015258789,13560000,121.52999877929688,-0.3934131206699276,122.93400039672852,123.47420013427734,118.12619998931883,0.643063726624278,2019,4,0,2,42.29539032824305,124.22012784997708,121.64787294347997,2.5722549064971076,-0.045825226685489474,10.20832018688559,0.7981578461665948,-6.887837265464225,13.632540670487892,121.33000183105467,0.1648371756564293,2019-04,121.52999877929688,0.0,7787765.0,1.741192755559522,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-1.7383582798947805,-0.28716646045975347,0.38823825390845723,-3.386598382403394,Histórico
2019-04-02,121.9800033569336,122.01000213623048,121.68000030517578,121.72000122070312,4475000,121.9800033569336,0.3702827138622355,122.94700050354004,123.4934002685547,118.11920001983644,0.6478171476248142,2019,4,1,2,39.66669690170031,124.24263479878967,121.65136620829041,2.5912685904992543,0.12682481076956365,10.283778405950855,0.27053764713308126,-6.543059022354967,14.053302325913176,121.33000183105467,0.5357302530861308,2019-04,121.52999877929688,0.37028271386223555,7655510.0,0.5845462941071202,Alcista (Golden Cross),Neutral,Cerca banda inferior,-1.6052253320758991,0.3455131677979617,0.6020646242751226,-4.148985298338048,Histórico
2019-04-03,121.8000030517578,122.01000213623048,121.68000030517578,121.7300033569336,6152200,121.8000030517578,-0.1475654207428345,122.95650062561036,123.500400390625,118.12150005340575,0.6484218868359903,2019,4,2,2,46.06451219128018,124.25334439928234,121.65965685193838,2.5936875473439613,0.054110681127778455,10.293378343315783,0.2709374571316476,-6.680969150522022,13.884999090464834,121.33000183105467,0.3873742797412705,2019-04,121.52999877929688,0.22217088387472828,7722100.0,0.7967003794304658,Alcista (Golden Cross),Neutral,Cerca banda inferior,-2.4975945908740416,0.06572611752575508,0.3873742797412705,-3.5629452820803986,Histórico
2019-04-04,122.11000061035156,122.23999786376952,120.95999908447266,121.0999984741211,7508400,122.11000061035156,0.254513588527594,122.9865005493164,123.51700042724607,118.12650005340576,0.6502756016213586,2019,4,3,2,44.266662597656314,124.28705175255912,121.68594934607368,2.6011024064854382,0.16302751603342233,10.32280515325815,1.0482341928580354,-6.443459536327829,14.174851888444607,121.33000183105467,0.6428737884492941,2019-04,121.52999877929688,0.47724992749156314,7793080.0,0.9634701555739195,Alcista (Golden Cross),Neutral,Cerca banda inferior,-1.76186837299942,0.41115039675234666,-0.2613735963624686,-3.4321838217734935,Histórico
2019-04-05,121.9800033569336,122.12999725341795,121.66000366210938,121.87999725341795,5114500,121.9800033569336,-0.1064591374729251,122.94350090026856,123.53480056762696,118.13240005493164,0.5999767273286143,2019,4,4,2,42.98943187231061,124.1434543549258,121.74354744561133,2.399906909314467,0.09852711803301173,9.524335277627543,0.38530380256942676,-6.543059022354967,14.053302325913176,121.33000183105467,0.5357302530861308,2019-04,121.52999877929688,0.37028271386223555,7527420.0,0.6794492668138619,Alcista (Golden Cross),Neutral,Cerca banda inferior,-1.3505848348863925,0.3868004381862855,0.4446647765738554,-3.0365656614909198,Histórico
2019-04-08,122.51000213623048,123.0199966430664,122.4000015258789,122.97000122070312,4270800,122.51000213623048,0.4344964459018774,122.9570011138916,123.52780059814454,118.14365005493164,0.5986281454089736,2019,4,0,2,44.387128276209936,124.15425740470954,121.75974482307365,2.394512581635894,0.3133236045242547,9.502927203335737,0.5060771417651831,-6.136991935358467,14.548859870953002,121.33000183105467,0.9725544278973208,2019-04,121.52999877929688,0.8063880249956412,7405525.0,0.5767045550450508,Alcista (Golden Cross),Neutral,Dentro de bandas,0.500410666707074,-0.2686374238830447,0.5334002319245856,-3.0698609638063923,Histórico
2019-04-09,123.1500015258789,123.3499984741211,123.02999877929688,123.26000213623048,4648400,123.1500015258789,0.5224058268620047,122.96550102233888,123.52500061035155,118.15915004730223,0.5945790689058226,2019,4,1,2,43.21476102593802,124.15465916015053,121.77634288452724,2.378316275623291,0.5775761009715453,9.438650106534862,0.2598454655779875,-5.646646111960835,15.147269789522856,121.33000183105467,1.5000409357600386,2019-04,121.52999877929688,1.3330064698873434,7323450.0,0.6347281677351522,Alcista (Golden Cross),Neutral,Dentro de bandas,0.9343491268654747,0.7444401816200541,1.3330064698873434,-2.893863884069303,Histórico
2019-04-10,123.52999877929688,123.7699966430664,123.19000244140624,123.22000122070312,6344800,123.52999877929688,0.3085645543724258,122.9500011444092,123.51600051879883,118.17510005950928,0.576844435361057,2019,4,2,2,48.995972860984566,124.10369001513132,121.79631227368708,2.307377741444242,0.7513665727418526,9.157121526820982,0.4695168844746845,-5.3555051060007655,15.50257344942092,121.33000183105467,1.813234084761306,2019-04,121.52999877929688,1.6456842097333224,7271825.0,0.872518246794993,Alcista (Golden Cross),Neutral,Dentro de bandas,1.6456842097333224,0.44722345694445664,0.9974664745771467,-2.8241062694452257,Histórico
2019-04-11,121.9499969482422,122.75,121.79000091552734,122.54000091552734,11694500,121.9499969482422,-1.2790430232882732,122.92700080871582,123.46120040893555,118.18540004730224,0.5903318525583787,2019,4,3,2,38.470288018533694,124.10766451383257,121.74633710359906,2.361327410233514,0.08624803310228,9.371227637217116,0.7872071410383858,-6.566048914868879,14.025245841997691,121.33000183105467,0.510999017416025,2019-04,121.52999877929688,0.34559217737510917,7517640.0,1.5556078769401036,Alcista (Golden Cross),Neutral,Cerca banda inferior,-0.024599448979834015,-1.526162342973314,0.2960774909073649,-4.8083706445721575,Histórico
2019-04-12,121.83000183105467,122.30999755859376,121.8000030517578,121.95999908447266,5272800,121.83000183105467,-0.0983969825259056,122.8700008392334,123.40280044555664,118.19825004577636,0.5798007983114635,2019,4,4,2,30.5170290552242,124.02960243585632,121.71039924261048,2.3192031932458406,0.05157055181387766,9.204052333733104,0.4186115892398907,-6.657985103391397,13.91304844077139,121.33000183105467,0.4120992272762303,2019-04,121.52999877929688,0.2468551425748089,7310680.0,0.7212461768262323,Alcista (Golden Cross),Neutral,Cerca banda inferior,0.024629539035503356,-0.47381898023276525,0.024629539035503356,-3.7829733151357625,Histórico
2019-04-15,121.5999984741211,121.81999969482422,121.0999984741211,121.1999969482422,4252400,121.5999984741211,-0.1887904075159929,122.79800071716308,123.34480041503906,118.2133500289917,0.5801316042134851,2019,4,0,2,32.09546253451714,123.95826392559005,121.63773750873611,2.3205264168539372,-0.016263135097673177,9.209303714626994,0.5921062744555508,-6.834205873698336,13.697991532406185,121.33000183105467,0.22253081594969526,2019-04,121.52999877929688,0.05759869622918856,7134140.0,0.5960634358170711,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-0.4176579589560969,-1.1140950906580738,-0.40134153367769043,-4.590034220633843,Histórico
2019-04-16,120.51000213623048,120.62999725341795,120.19000244140624,120.37999725341795,10097800,120.51000213623048,-0.8963785785923273,122.65450096130373,123.27580047607422,118.22480003356934,0.6034384763433799,2019,4,1,2,30.325807827113053,123.86137791399048,121.44762400861697,2.413753905373511,-0.3884496552441192,9.579288839593898,0.36511061672235867,-7.669324094821926,12.678827092019995,121.33000183105467,-0.675842481207567,2019-04,121.52999877929688,-0.8392961847376812,7311095.0,1.3811610983033322,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-1.2051165602952496,-2.0562408651425668,-1.1240524680509512,-5.578622009252454,Histórico
2019-04-17,120.27999877929688,120.51000213623048,120.1999969482422,120.45999908447266,4693900,120.27999877929688,-0.1908583128839236,122.45950088500976,123.19580047607424,118.23295001983642,0.576052782041238,2019,4,2,2,37.46127727420366,123.61160644909224,121.30739532092728,2.304211128164951,-0.44587777963237984,9.144554419968062,0.2577362746379082,-7.845544865128887,12.463770183654743,121.33000183105467,-0.8654108925341242,2019-04,121.52999877929688,-1.0285526310833348,6980545.0,0.6724260068519006,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-1.8202622790373102,-2.512561633271715,-1.6275438933549546,-5.847359076871328,Histórico
2019-04-18,120.37000274658205,120.54000091552734,120.1500015258789,120.23999786376952,4090400,120.37000274658205,0.0748287065169606,122.29400100708008,123.13440048217774,118.24750003814697,0.5752668378062151,2019,4,3,2,37.2670903111466,123.44453468269252,121.14346733146765,2.301067351224873,-0.336132962155098,9.13207794202665,0.3240004824702986,-7.776586878353704,12.547925368183389,121.33000183105467,-0.7912297617940989,2019-04,121.52999877929688,-0.9544935771960472,6798075.0,0.601699745883945,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-2.257408643809611,-3.0681249389841847,-1.424942965418352,-5.850602907166335,Histórico
